subject;label;lat;lon;date
http://www.wikidata.org/entity/Q598090;Battle of Maloyaroslavets;55.0216666667;36.4583333333;24-6-1812
http://www.wikidata.org/entity/Q600016;Battle of Jargeau;47.8666666667;2.1222222222;29-6-1429
http://www.wikidata.org/entity/Q600609;Battle of Durbe;56.5833;21.3667;13-7-1260
http://www.wikidata.org/entity/Q601317;Battle of North Anna;37.8862;-77.4943;26-5-1864
http://www.wikidata.org/entity/Q601359;Battle of Fort Donelson;36.493808;-87.856014;12-4-1861
http://www.wikidata.org/entity/Q601872;Battle of Ocana;39.95;-3.5;19-11-1809
http://www.wikidata.org/entity/Q602786;Battle of Saalfeld;50.65;11.3669444444;10-10-1806
http://www.wikidata.org/entity/Q603549;Battle of Nahāvand;34.1883333333;48.3769444444;1-1-642
http://www.wikidata.org/entity/Q604356;Battle of Tamai;18.95;37.1833333333;13-3-1884
http://www.wikidata.org/entity/Q604897;Battle of Dien Bien Phu;21.3869444444;103.0155555556;13-3-1954
http://www.wikidata.org/entity/Q605321;Battle of Panipat;29.3833333333;76.9666666667;11-5-1526
http://www.wikidata.org/entity/Q6065909;Battle of Paso de Mercedes;-28.66;-57.63;27-12-1864
http://www.wikidata.org/entity/Q608021;Battle of Naupactus;38.3833333333;21.8166666667;1-1--430
http://www.wikidata.org/entity/Q608608;Battle of Leuze;50.6;3.61666667;18-9-1691
http://www.wikidata.org/entity/Q609030;Battle of Peleliu;7.01666667;134.25;15-9-1944
http://www.wikidata.org/entity/Q609453;Battle of Gloucester;39.87206;-75.18871;25-11-1777
http://www.wikidata.org/entity/Q610000;Battle of the Grebbeberg;51.954;5.6;11-5-1940
http://www.wikidata.org/entity/Q610150;Siege of Dresden;51.05;13.7333;29-8-1756
http://www.wikidata.org/entity/Q610328;Battle of Castiglione;45.3833;10.4833;5-8-1796
http://www.wikidata.org/entity/Q613478;Battle of Djerba;33.7833;10.8833;14-5-1560
http://www.wikidata.org/entity/Q615324;First Battle of the Isonzo;45.9425;13.6025;23-6-1915
http://www.wikidata.org/entity/Q616931;Battle of Caseros;-34.60277778;-58.61222222;3-2-1852
http://www.wikidata.org/entity/Q617781;Second Battle of Heligoland Bight;54.1667;8.06667;28-7-1914
http://www.wikidata.org/entity/Q617922;Battle of Wytyczno;51.4333;23.2667;1-9-1939
http://www.wikidata.org/entity/Q619030;Battle of the Bagradas River;37.1166666667;10.2166666667;8-1--48
http://www.wikidata.org/entity/Q620012;Siege of Strasbourg;48.5848;7.75058;15-8-1870
http://www.wikidata.org/entity/Q6200334;Siege of Pelium;40.8942;20.9028;1-12--334
http://www.wikidata.org/entity/Q620215;Battle of Mont Saint-Quentin;49.94722222;2.9325;31-8-1918
http://www.wikidata.org/entity/Q620244;Battle of Bentonville;35.3059;-78.3231;19-3-1865
http://www.wikidata.org/entity/Q620585;Battle of Mortimer's Cross;52.3186111111;-2.8691666667;2-2-1461
http://www.wikidata.org/entity/Q620947;Battle of Hummelshof;57.7833;26.0333;29-7-1702
http://www.wikidata.org/entity/Q621362;Battle of Macta;35.7891666667;-0.1533333333;28-6-1835
http://www.wikidata.org/entity/Q622184;Battle of Ager Sanguinis;36.1788888889;36.7194444444;28-6-1119
http://www.wikidata.org/entity/Q623766;Battle of Conquereuil;47.62527778;-1.75;27-6-992
http://www.wikidata.org/entity/Q626058;Battle of Karbala;32.6167;44.0333;10-10-680
http://www.wikidata.org/entity/Q626796;Battle of Taierzhuang;34.55733056;117.73075;24-3-1938
http://www.wikidata.org/entity/Q629302;Battle of Lutter;51.9669;10.2386;27-8-1626
http://www.wikidata.org/entity/Q630099;St. Albans Raid;44.8103;-73.1522;12-4-1861
http://www.wikidata.org/entity/Q630142;Battle of Nördlingen;48.85;10.6167;3-8-1645
http://www.wikidata.org/entity/Q630757;Battle of Douma;33.5833333333;36.4;30-1-2012
http://www.wikidata.org/entity/Q633362;Battle of Gavinana;43.7833333333;11.25;3-8-1530
http://www.wikidata.org/entity/Q633560;Battle of Carchemish;36.8297;38.015;1-1--4000
http://www.wikidata.org/entity/Q63431;Invasion of Martinique;14.67;-61;5-1-1762
http://www.wikidata.org/entity/Q634629;Battle of Towton;53.8361111111;-1.2736111111;29-3-1461
http://www.wikidata.org/entity/Q63468;Battle of Pavia;45.1833;9.15;24-2-1525
http://www.wikidata.org/entity/Q635028;Battle of Bibracte;46.6666666667;4.7;1-1--57
http://www.wikidata.org/entity/Q635150;Battle of Calabria;37.6666666667;17.3333333333;9-7-1940
http://www.wikidata.org/entity/Q636670;Battle of Peachtree Creek;33.8109;-84.4038;20-7-1864
http://www.wikidata.org/entity/Q63701;Battle of Saint-Omer;50.7461;2.26167;1-1-1337
http://www.wikidata.org/entity/Q637544;Battle of Amphipolis;40.8;23.85;1-1--430
http://www.wikidata.org/entity/Q639116;Battle of Villafranca;42.5988888889;-5.5669444444;17-3-1809
http://www.wikidata.org/entity/Q639285;Battle of Medellín;38.9666666667;-5.95;28-3-1809
http://www.wikidata.org/entity/Q639989;Battle of Tolvajärvi;62.287976;31.488455;30-11-1939
http://www.wikidata.org/entity/Q640100;Battles of the Bruch;41.58;1.78027778;14-6-1808
http://www.wikidata.org/entity/Q640194;Battle of Intombe;-27.2325;30.61138889;11-1-1879
http://www.wikidata.org/entity/Q641125;Battle of Bapaume;50.1044;2.85194;3-1-1871
http://www.wikidata.org/entity/Q641183;Battle of Kock;51.63333333;22.43333333;5-10-1939
http://www.wikidata.org/entity/Q641757;Battle of Oosterweel;51.2436;4.38528;13-3-1567
http://www.wikidata.org/entity/Q641989;Battle of Nyborg;55.27;10.87;14-11-1659
http://www.wikidata.org/entity/Q642517;Battle of Champaubert;48.8809;3.77591;10-2-1814
http://www.wikidata.org/entity/Q643027;Battle of Weissenstein;58.8833333333;25.5666666667;1-1-1600
http://www.wikidata.org/entity/Q643054;Battle of La Suffel;48.6356;7.74167;20-3-1815
http://www.wikidata.org/entity/Q644004;Battle of Wilhelmsthal;51.4166667;9.4;24-6-1762
http://www.wikidata.org/entity/Q644021;Battle of Kruty;51.05888889;32.10333333;29-1-1918
http://www.wikidata.org/entity/Q644960;Battle of the Boyne;53.723;-6.417;11-7-1690
http://www.wikidata.org/entity/Q645288;Battle of the Thames;42.5625;-81.9313888889;5-10-1813
http://www.wikidata.org/entity/Q645723;Battle of Ösel Island;58.4167;22.5;4-6-1719
http://www.wikidata.org/entity/Q646525;Battle of Turnhout;51.3166666667;4.9333333333;24-1-1597
http://www.wikidata.org/entity/Q647827;Battle of Dennewitz;51.9666666667;13;18-9-1813
http://www.wikidata.org/entity/Q648535;Battle of Patay;48.0483;1.69583;18-6-1429
http://www.wikidata.org/entity/Q649567;Battle of Punitz;51.7583;16.8167;28-10-1704
http://www.wikidata.org/entity/Q650567;Third Siege of Missolonghi;38.3683333333;21.4283333333;15-4-1825
http://www.wikidata.org/entity/Q651391;Battle of Karakilisa;40.8;44.4833333333;25-5-1918
http://www.wikidata.org/entity/Q651919;Battle of Culloden;57.4783333333;-4.0975;27-4-1746
http://www.wikidata.org/entity/Q652320;Battle of Toulouse;43.6;1.45;9-6-721
http://www.wikidata.org/entity/Q653487;Battle of Werben;52.8667;11.9667;22-7-1631
http://www.wikidata.org/entity/Q653561;Battle of Wolgast;54.05;13.76666667;2-9-1628
http://www.wikidata.org/entity/Q653664;Battle of Trenton;40.2180555556;-74.755;26-12-1776
http://www.wikidata.org/entity/Q653707;Fimreite;61.15560556;6.98059167;15-6-1184
http://www.wikidata.org/entity/Q654374;Battle of Cambrai;50.1767;3.23556;20-11-1917
http://www.wikidata.org/entity/Q656190;Battle of Hemmingstedt;54.1472222222;9.0719444444;26-2-1500
http://www.wikidata.org/entity/Q656522;Battle of Condore;16.1844;81.1349;9-12-1758
http://www.wikidata.org/entity/Q657502;Battle of Elchingen;48.4517;10.0978;14-10-1805
http://www.wikidata.org/entity/Q658731;Battle of Achelous;42.6430555556;27.6366666667;20-8-917
http://www.wikidata.org/entity/Q658845;Battle of Wandiwash;12.5;79.62;22-1-1760
http://www.wikidata.org/entity/Q659246;Battle of Galicia;49.85;24.016667;23-8-1914
http://www.wikidata.org/entity/Q660655;First Battle of the Masurian Lakes;54;22;7-9-1914
http://www.wikidata.org/entity/Q661327;Battle of Mühlberg;51.4331;13.2167;25-4-1547
http://www.wikidata.org/entity/Q661409;Battle of St. Quentin;49.8486;3.28639;19-1-1871
http://www.wikidata.org/entity/Q661418;Battle of Amiens;49.8675;2.52083;27-11-1870
http://www.wikidata.org/entity/Q661686;Battle of Höchst;50.095;8.5530555556;20-6-1622
http://www.wikidata.org/entity/Q661759;Battle of Sempach;47.1455555556;8.2133333333;9-7-1386
http://www.wikidata.org/entity/Q661764;Battle of Wimpfen;49.1972;9.17222;6-5-1622
http://www.wikidata.org/entity/Q661940;Battle of Novara;45.45;8.6166666667;6-6-1513
http://www.wikidata.org/entity/Q6619913;Battle of Iminenas;16.3;0.7166666667;1-3-2013
http://www.wikidata.org/entity/Q662947;Battle of the Piave River;45.8305555556;12.2094444444;15-6-1918
http://www.wikidata.org/entity/Q662961;Battle of Vittorio Veneto;45.95583333;12.34694444;24-10-1918
http://www.wikidata.org/entity/Q663405;Battle of Zorndorf;52.668647;14.668961;5-9-1758
http://www.wikidata.org/entity/Q663435;Battle of Mollwitz;50.8372;17.3982;10-4-1741
http://www.wikidata.org/entity/Q663450;Battle of Krefeld;51.3028;6.5109;23-6-1758
http://www.wikidata.org/entity/Q663502;Battle of Pfaffenhofen;48.5333333333;11.5166666667;15-4-1745
http://www.wikidata.org/entity/Q663524;Battle of Moys;51.152778;14.987223;7-9-1757
http://www.wikidata.org/entity/Q663574;Battle of Ticonderoga;43.8413888889;-73.3880555556;27-7-1759
http://www.wikidata.org/entity/Q664365;;46.1;7.0666666667;1-1--57
http://www.wikidata.org/entity/Q667519;Battle of Gnila Lipa;49.1205555556;24.7544444444;26-8-1914
http://www.wikidata.org/entity/Q667606;Battle of Laupen;46.9;7.23333333;21-6-1339
http://www.wikidata.org/entity/Q668008;Battle of Grandson;46.8169444444;6.6330555556;2-3-1476
http://www.wikidata.org/entity/Q668577;Siege of Compiègne;49.4141666667;2.8222222222;7-6-1430
http://www.wikidata.org/entity/Q668595;Battle of Harlem Heights;40.809;-73.956;16-9-1776
http://www.wikidata.org/entity/Q668634;Battle of Modlin;52.433333;20.683333;1-9-1939
http://www.wikidata.org/entity/Q670128;Battle of Pylos;36.9;21.6833333333;1-1--430
http://www.wikidata.org/entity/Q670290;Battle of Carthage;37.177;-94.31;5-7-1861
http://www.wikidata.org/entity/Q671528;Battle of Königsberg;54.7166666667;20.5166666667;9-4-1945
http://www.wikidata.org/entity/Q671594;Battle of Liège;50.4738888889;5.5722222222;4-8-1914
http://www.wikidata.org/entity/Q672198;Battle of Sinsheim;49.23262;8.807602;16-6-1674
http://www.wikidata.org/entity/Q675516;Battle of Ivry;48.8836111111;1.4608333333;14-3-1590
http://www.wikidata.org/entity/Q675999;Battle of the Downs;51.2;1.5;21-10-1639
http://www.wikidata.org/entity/Q676148;Battle of Mansfield;32.0121;-93.6652;8-4-1864
http://www.wikidata.org/entity/Q676761;Battle of Varese;45.80861111;8.84805556;26-5-1859
http://www.wikidata.org/entity/Q677121;Battle of Dessau Bridge;51.8334444444;12.2517722222;25-4-1626
http://www.wikidata.org/entity/Q677892;Battle of Freiberg;50.911945;13.342778;29-10-1762
http://www.wikidata.org/entity/Q677929;Battle of Toulon;42.779275;5.6909166667;22-2-1744
http://www.wikidata.org/entity/Q677959;Battle of Hastenbeck;52.0806111111;9.4169444444;26-7-1757
http://www.wikidata.org/entity/Q678227;Battle of Fleurus;50.48207;4.55184;26-6-1794
http://www.wikidata.org/entity/Q679831;Battle of Flushing;51.45;3.58333333;17-4-1573
http://www.wikidata.org/entity/Q679858;Battle of Dahlen;51.13333333;6.36666667;25-4-1568
http://www.wikidata.org/entity/Q681430;Battle of Magenta;45.4561111111;8.8019444444;4-6-1859
http://www.wikidata.org/entity/Q681712;Battle of Gangut;59.93722222;23.08166667;6-8-1714
http://www.wikidata.org/entity/Q681720;;46.9997222222;9.5;11-11-1440
http://www.wikidata.org/entity/Q682699;Battle of Kolubara;44.65;20.216667;16-11-1914
http://www.wikidata.org/entity/Q682729;First Battle of Höchstädt;48.6;10.5833333333;20-9-1703
http://www.wikidata.org/entity/Q683044;Battle of Minden;52.3277861111;8.8908583333;1-8-1759
http://www.wikidata.org/entity/Q683341;Battle of Bicocca;45.518;9.21;27-4-1522
http://www.wikidata.org/entity/Q68371;Battle of Mortemer;49.751667;1.551111;1-1-1054
http://www.wikidata.org/entity/Q684191;Battle of Elizabeth City;36.2742;-76.1421;10-2-1862
http://www.wikidata.org/entity/Q684479;Battle of Wörth;48.93888889;7.73333333;6-8-1870
http://www.wikidata.org/entity/Q684872;Second Battle of the Masurian Lakes;54;22;7-2-1915
http://www.wikidata.org/entity/Q685798;Battle of Winterthur;47.5;8.75;27-5-1799
http://www.wikidata.org/entity/Q686099;Battle of Borny-Colombey;49.11113056;6.25456944;14-8-1870
http://www.wikidata.org/entity/Q686995;Battle of Le Mans;48.0041666667;0.1969444444;13-12-1793
http://www.wikidata.org/entity/Q687572;Battle of the Frontiers;50.25;5.6666666667;7-8-1914
http://www.wikidata.org/entity/Q688339;Great Retreat;52;19;17-8-1915
http://www.wikidata.org/entity/Q688448;Battle of Hohenfriedberg;50.9;16.23333;4-6-1745
http://www.wikidata.org/entity/Q688502;Battle of Morat;46.9280555556;7.1169444444;22-6-1476
http://www.wikidata.org/entity/Q688504;Battle of Chotusitz;49.93333333;15.38333333;17-5-1742
http://www.wikidata.org/entity/Q688802;Battle of Torgau;51.560278;13.005556;3-11-1760
http://www.wikidata.org/entity/Q688807;Battle of Dinwiddie Court House;37.07725;-77.58711;12-4-1861
http://www.wikidata.org/entity/Q688847;Siege of Metz;49.1203;6.1778;19-8-1870
http://www.wikidata.org/entity/Q688986;Battle of Hoyerswerda;51.56;14.15;25-9-1759
http://www.wikidata.org/entity/Q689007;Battle of Villinghausen;51.66222222;7.99527778;29-8-1756
http://www.wikidata.org/entity/Q6891;Battle of Bagradas;36.7975;10.1659;1-1--263
http://www.wikidata.org/entity/Q689183;Battle of Sainte-Foy;46.7997222222;-71.2208333333;28-4-1760
http://www.wikidata.org/entity/Q689194;Battle of Beaumont;49.5392;5.05806;30-8-1870
http://www.wikidata.org/entity/Q689204;Battle of Palestro;45.31222222;8.54611111;31-5-1859
http://www.wikidata.org/entity/Q689433;Battle of Langport;51.04194444;-2.80111111;1-1-1642
http://www.wikidata.org/entity/Q689471;Battle of Albuera;38.71666667;-6.81666667;16-5-1811
http://www.wikidata.org/entity/Q689490;Battle of Sandfontein;-28.7;18.55;28-7-1914
http://www.wikidata.org/entity/Q689972;Battle of Kraśnik;50.9333;22.2167;23-8-1914
http://www.wikidata.org/entity/Q690244;Battle of Bulgnéville;48.2086;5.835;2-7-1431
http://www.wikidata.org/entity/Q690308;Kerensky Offensive;49.83;24.0141666667;1-7-1917
http://www.wikidata.org/entity/Q690391;Battle of Petrovaradin;45.25;19.8666666667;5-8-1716
http://www.wikidata.org/entity/Q690470;Battle of Mohács;45.85125;18.40944444;12-8-1687
http://www.wikidata.org/entity/Q690481;Battle of Slankamen;45.1427777778;20.2575;1-1-1683
http://www.wikidata.org/entity/Q690489;Siege of Paris;48.8566;2.35183;19-9-1870
http://www.wikidata.org/entity/Q690573;Battle of Brignais;45.6738888889;4.7541666667;6-4-1362
http://www.wikidata.org/entity/Q691273;Battle of Toungoo;18.9333;96.4333;30-3-1942
http://www.wikidata.org/entity/Q692074;Battle of Ivankovac;43.9736;21.4347;14-2-1804
http://www.wikidata.org/entity/Q692089;Battle of Drina;44.3296;19.29252;6-9-1914
http://www.wikidata.org/entity/Q693282;Battle of Turin;45.0667;7.7;7-9-1706
http://www.wikidata.org/entity/Q693388;Battle of Prostken;53.69888889;22.43277778;8-10-1656
http://www.wikidata.org/entity/Q694061;Battle of Reichenberg;50.7670199;15.0561346;21-4-1757
http://www.wikidata.org/entity/Q694068;Battle of Fraustadt;51.8;16.3167;13-2-1706
http://www.wikidata.org/entity/Q694122;Battle of Storkyro;63;22.31666667;2-3-1714
http://www.wikidata.org/entity/Q694379;Battle of Krbava Field;44.6;15.7;9-9-1493
http://www.wikidata.org/entity/Q694478;Battle of Lobositz;50.5127777778;14.0333333333;1-10-1756
http://www.wikidata.org/entity/Q694500;Battle of Wizna;53.2124837;22.4896574;1-9-1939
http://www.wikidata.org/entity/Q694502;Battle of Vélez-Málaga;36.704293;-4.369526;24-8-1704
http://www.wikidata.org/entity/Q694606;Battle of Montebello;45;9.1;20-5-1859
http://www.wikidata.org/entity/Q694911;Battle of Párkány;47.79916667;18.71805556;1-1-1683
http://www.wikidata.org/entity/Q695057;Battle of Fehrbellin;52.79972222;12.76666667;28-6-1675
http://www.wikidata.org/entity/Q695105;Battle of Rawa;50.25;23.6166666667;2-9-1914
http://www.wikidata.org/entity/Q695107;Battle of Dybbøl;54.9069444444;9.7580555556;18-4-1864
http://www.wikidata.org/entity/Q695312;Battle of Breslau;51.116667;17.033333;22-11-1757
http://www.wikidata.org/entity/Q695325;Battle of Kesselsdorf;51.0522222222;13.5383333333;15-12-1745
http://www.wikidata.org/entity/Q695485;Battle of Jumonville Glen;39.81413889;-79.58710556;28-5-1754
http://www.wikidata.org/entity/Q695925;Battle of Hochkirch;51.1486111111;14.57;14-10-1758
http://www.wikidata.org/entity/Q696300;Battle of Łódź;51.7833333333;19.4666666667;11-11-1914
http://www.wikidata.org/entity/Q696462;Philippines Campaign;15;121;8-5-1942
http://www.wikidata.org/entity/Q6966493;Narva Offensive (February 1944);59.38333333;28.2;15-2-1944
http://www.wikidata.org/entity/Q6966494;Narva Offensive (18–24 March 1944);59.38333333;28.2;18-3-1944
http://www.wikidata.org/entity/Q6966495;Narva Offensive (March 1944);59.38333333;28.2;1-3-1944
http://www.wikidata.org/entity/Q696699;Battle of Lauffeld;50.8286;5.61833;16-12-1740
http://www.wikidata.org/entity/Q696823;Battle for Caen;49.1861111111;-0.3625;6-6-1944
http://www.wikidata.org/entity/Q696829;Battle of Dakar;14.7319444444;-17.4572222222;1-9-1939
http://www.wikidata.org/entity/Q696839;Battle of Arras;50.25;2.7;1-9-1939
http://www.wikidata.org/entity/Q696844;Battle of Anzio;41.443022;12.624979;22-1-1944
http://www.wikidata.org/entity/Q696931;Battle of Manila;14.58333333;120.96666667;3-2-1945
http://www.wikidata.org/entity/Q696945;Battle of Schellenberg;48.7;10.8;2-7-1704
http://www.wikidata.org/entity/Q697022;Battle of the Scheldt;51.552313;4.65271;2-10-1944
http://www.wikidata.org/entity/Q697034;Battle of Amstetten;48.1167;14.8667;5-11-1805
http://www.wikidata.org/entity/Q697053;Battle of Hue;16.47525;107.576;30-1-1968
http://www.wikidata.org/entity/Q697059;Battle of Hong Kong;22.2819;114.162;8-12-1941
http://www.wikidata.org/entity/Q697266;Battle of Gravelotte;49.1105555556;6.0305555556;18-8-1870
http://www.wikidata.org/entity/Q697267;Battle of Almenar;41.7958;0.568889;27-7-1710
http://www.wikidata.org/entity/Q697306;Battle of Wissembourg;49.0166666667;7.95;4-8-1870
http://www.wikidata.org/entity/Q697680;Battle of Tali-Ihantala;60.7681;28.8786;25-6-1944
http://www.wikidata.org/entity/Q697748;Battle of Cer;44.60315;19.49396;15-8-1914
http://www.wikidata.org/entity/Q697897;Battle of Carillon;43.8416666667;-73.3875;8-7-1758
http://www.wikidata.org/entity/Q697913;Battle of Landeshut;50.783333;16.033333;23-6-1760
http://www.wikidata.org/entity/Q697941;Battle of Åland Islands;60.1166666667;19.9;2-7-1915
http://www.wikidata.org/entity/Q697982;Battle of Burkersdorf;50.79305556;16.46611111;21-7-1762
http://www.wikidata.org/entity/Q698045;Sack of Magdeburg;52.13333333;11.61666667;1-1-1618
http://www.wikidata.org/entity/Q698166;Battle of Calcinato;45.45;10.4167;19-4-1706
http://www.wikidata.org/entity/Q698440;battle of Turbigo;45.5333333333;8.7333333333;3-6-1859
http://www.wikidata.org/entity/Q699096;Battle of Guningtou;24.4822222222;118.3088888889;25-10-1949
http://www.wikidata.org/entity/Q699238;Battle of Spicheren;49.15;6.0166666667;6-8-1870
http://www.wikidata.org/entity/Q699262;Battle of Mars-la-Tour;49.103095;5.872536;16-8-1870
http://www.wikidata.org/entity/Q699312;;45.5166666667;10.3166666667;27-6-1859
http://www.wikidata.org/entity/Q699475;Battle of Guinegate;50.5747;2.2361;16-8-1513
http://www.wikidata.org/entity/Q699665;Battle of Dürenstein;48.38722222;15.52027778;11-11-1805
http://www.wikidata.org/entity/Q699669;Battle of the Santa Cruz Islands;-8.63333333;166.71666667;7-12-1941
http://www.wikidata.org/entity/Q699758;Battle of Maxen;50.92361111;13.80277778;21-11-1759
http://www.wikidata.org/entity/Q700032;Battle of Savo Island;-9.1333333333;159.8166666667;1-9-1939
http://www.wikidata.org/entity/Q700194;Battle on the Marchfeld;48.4815138889;16.8773166667;26-8-1278
http://www.wikidata.org/entity/Q700316;Battle of Luzzara;44.96666667;10.7;15-8-1702
http://www.wikidata.org/entity/Q700572;Battle of Attu;52.879075;173.15688889;1-9-1939
http://www.wikidata.org/entity/Q700646;Battle of Guilin–Liuzhou;25.2667;110.3;16-8-1944
http://www.wikidata.org/entity/Q700705;Battle of Saipan;15.18333333;145.75;15-6-1944
http://www.wikidata.org/entity/Q700710;Battle of Villers-Bocage;49.0805555556;-0.6561111111;1-9-1939
http://www.wikidata.org/entity/Q700860;Battle of Eckmühl;48.1333333333;11.5666666667;22-4-1809
http://www.wikidata.org/entity/Q701139;Battle of Liegnitz;51.21666667;16.16666667;15-8-1760
http://www.wikidata.org/entity/Q701180;Battle of Nanking;32.05;118.767;9-10-1937
http://www.wikidata.org/entity/Q701335;Battle of Sisak;45.4667;16.3833;1-1-1591
http://www.wikidata.org/entity/Q701367;Battle of Jemmingen;53.25;7.38333333;21-7-1568
http://www.wikidata.org/entity/Q701677;Battle of Limanowa;49.83;24.0141666667;28-7-1914
http://www.wikidata.org/entity/Q701890;Battle of Pungdo;37.0968;126.5827;25-7-1894
http://www.wikidata.org/entity/Q702099;Armistice of Znaim;48.8556;16.0489;11-7-1809
http://www.wikidata.org/entity/Q702142;Battle of Vella Gulf;-7.9;156.82;7-8-1943
http://www.wikidata.org/entity/Q702150;Battle off Ulsan;35.07266667;129.944;8-2-1904
http://www.wikidata.org/entity/Q702255;Battle of the Gulf of Riga;57.75;23.5;28-7-1914
http://www.wikidata.org/entity/Q702377;Battle of the Yellow Sea;37.96383333;122.25816667;10-8-1904
http://www.wikidata.org/entity/Q702579;Battle of Ko Chang;12.001;102.451;1-9-1939
http://www.wikidata.org/entity/Q703436;Battle of Rain;48.6902;10.9172;1-1-1618
http://www.wikidata.org/entity/Q703482;Battle of Bataan;14.6667;120.417;7-1-1942
http://www.wikidata.org/entity/Q703523;Battle of Stilo;39.0254;17.2022;14-7-982
http://www.wikidata.org/entity/Q704550;Battle of Hel;54.6416666667;18.7813888889;1-9-1939
http://www.wikidata.org/entity/Q704567;Battle of Gemauerthof;56.4344;23.5253;26-7-1705
http://www.wikidata.org/entity/Q704762;Battle of Klissow;50.61666667;20.52583333;19-7-1702
http://www.wikidata.org/entity/Q704785;Bougainville Campaign;-6.13333333;155.3;1-11-1943
http://www.wikidata.org/entity/Q704921;Battle of Tanga;-5.06666667;39.1;3-11-1914
http://www.wikidata.org/entity/Q705072;Battle of Seonghwan;36.910278;127.120833;28-7-1894
http://www.wikidata.org/entity/Q705279;Battle of Wuyuan;31.09;108.26611111;16-3-1940
http://www.wikidata.org/entity/Q705409;Battle of Helsingborg;56.0775;12.72;10-3-1710
http://www.wikidata.org/entity/Q705629;Battle of Hokuetsu;37.4333333333;138.8333333333;29-3-1868
http://www.wikidata.org/entity/Q705813;Battle of Hohenlinden;48.15;12;3-12-1800
http://www.wikidata.org/entity/Q705874;Battle of Mohi;47.97774722;20.91329167;11-4-1241
http://www.wikidata.org/entity/Q705936;Battle of Quatre Bras;50.571;4.453;16-6-1815
http://www.wikidata.org/entity/Q706755;Battle of Fort Washington;40.853;-73.938;16-11-1776
http://www.wikidata.org/entity/Q707238;Battle of Imphal;24.8166666667;93.95;1-9-1939
http://www.wikidata.org/entity/Q708088;Battle of Corunna;43.3627777778;-8.4047222222;16-1-1809
http://www.wikidata.org/entity/Q708217;Battles of Narvik;68.4205555556;17.56;13-4-1940
http://www.wikidata.org/entity/Q708235;Operation Veritable;51.73333333;6.03333333;7-2-1945
http://www.wikidata.org/entity/Q708426;Battle of Berlin;52.5167;13.4167;18-11-1943
http://www.wikidata.org/entity/Q708451;Defense of the Great Wall;40.4166666667;116.0833333333;1-1-1933
http://www.wikidata.org/entity/Q708574;Battle of Stadtlohn;52.0198;6.94669;6-8-1623
http://www.wikidata.org/entity/Q708580;Battle of Salamanca;40.89353;-5.64526;22-7-1812
http://www.wikidata.org/entity/Q708866;Battle of Gadebusch;53.7;11.11667;20-12-1712
http://www.wikidata.org/entity/Q709303;Battle of Changsha;28.2;112.967;15-1-1942
http://www.wikidata.org/entity/Q709333;Battle of Changsha;28.2;112.967;6-10-1939
http://www.wikidata.org/entity/Q709346;Battle of South Shanxi;38;112;7-7-1937
http://www.wikidata.org/entity/Q709364;Battle of South Henan;33.8333;113.5;7-7-1937
http://www.wikidata.org/entity/Q709385;Battle of Nanchang;28.68333333;115.88333333;9-5-1939
http://www.wikidata.org/entity/Q709396;Battle of Pingxingguan;39.34555;113.95950833;7-7-1937
http://www.wikidata.org/entity/Q709421;Battle of Xuzhou;34.2667;117.167;7-7-1937
http://www.wikidata.org/entity/Q709521;Battle of Taiyuan;37.85;112.55;1-9-1937
http://www.wikidata.org/entity/Q7096908;Battle of Zadar;44.12;15.23;16-9-1991
http://www.wikidata.org/entity/Q709704;Battle of South Guangxi;23.8055;108.984;15-11-1939
http://www.wikidata.org/entity/Q709830;Battle of Shanggao;28.1833;114.883;7-7-1937
http://www.wikidata.org/entity/Q710193;Battle of Dachen Archipelago;28.67603;121.43857;19-1-1955
http://www.wikidata.org/entity/Q7114127;Battle of Kuuterselkä;60.3105555556;29.5402777778;14-6-1944
http://www.wikidata.org/entity/Q712461;Battle of Aizu;37.3;139.56;1-10-1868
http://www.wikidata.org/entity/Q712505;Battle of Changde;29.0333;111.683;20-12-1943
http://www.wikidata.org/entity/Q713006;Battle of Corregidor;14.6667;120.417;29-12-1941
http://www.wikidata.org/entity/Q713018;Battle of Kapyong;37.8833333333;127.5333333333;22-4-1951
http://www.wikidata.org/entity/Q714196;Spring 1945 offensive in Italy;44.75;11;6-4-1945
http://www.wikidata.org/entity/Q714200;Battle of Le Mesnil-Patry;49.19583333;-0.54361111;11-6-1944
http://www.wikidata.org/entity/Q714223;Battle for Brest;48.3908;4.48556;7-8-1944
http://www.wikidata.org/entity/Q714265;Battle of Gembloux;50.6;4.666;14-5-1940
http://www.wikidata.org/entity/Q714298;Battle of St. Vith;50.28194444;6.12666667;21-12-1944
http://www.wikidata.org/entity/Q714749;Battle of Ia Drang;13.58333333;107.71666667;14-11-1965
http://www.wikidata.org/entity/Q714777;Allied invasion of Italy;40.679;14.7566;3-9-1943
http://www.wikidata.org/entity/Q714979;Battle of the Afsluitdijk;53.074167;5.336944;1-9-1939
http://www.wikidata.org/entity/Q715182;Battle of Salla;66.83333333;28.66666667;30-11-1939
http://www.wikidata.org/entity/Q715791;Battle of Pyongyang;39.033333;125.75;1-8-1894
http://www.wikidata.org/entity/Q716479;Battle of Świecino;54.7872;18.0878;17-9-1462
http://www.wikidata.org/entity/Q716562;Battle of Hakodate;43;142;20-10-1868
